parcel_id,origin,destination,dest_node,size_class,request_time,urgency,peak_multiplier,hour
3076,Meerhoven,Meerhoven,42625546,A,732,normal,1.6,12
2531,Blixembosch,Meerhoven,12556906079,A,732,high,1.6,12
1011,Centrum,Centrum,1265960162,A,732,high,1.6,12
15,Centrum,Centrum,522133630,A,733,high,1.6,12
2773,External,Blixembosch,2763956477,A,733,normal,1.6,12
282,Centrum,Centrum,268515859,A,733,high,1.6,12
1045,Centrum,Centrum,10284277651,A,733,high,1.6,12
2266,Blixembosch,Blixembosch,42775639,A,733,high,1.6,12
2918,Meerhoven,Meerhoven,423933197,B,734,normal,1.6,12
86,Centrum,Centrum,312790010,B,734,normal,1.6,12
2290,Blixembosch,Blixembosch,2763956477,A,735,high,1.6,12
2170,Blixembosch,Blixembosch,42775205,A,735,normal,1.6,12
2510,Blixembosch,Centrum,652808601,A,735,high,1.6,12
2453,Blixembosch,Blixembosch,33065756,A,735,normal,1.6,12
3227,Meerhoven,Meerhoven,11441005021,A,735,high,1.6,12
476,Centrum,Centrum,42607514,A,735,high,1.6,12
1704,Blixembosch,Blixembosch,4864108986,A,735,normal,1.6,12
2798,External,Blixembosch,42771346,A,735,normal,1.6,12
2156,Blixembosch,Blixembosch,42780938,A,735,high,1.6,12
3118,Meerhoven,Meerhoven,42625546,A,736,normal,1.6,12
3159,Meerhoven,Meerhoven,1387915591,A,736,high,1.6,12
1081,Centrum,Centrum,5912896156,A,736,high,1.6,12
2027,Blixembosch,Blixembosch,42782911,B,736,normal,1.6,12
3219,Meerhoven,Meerhoven,8691493586,A,736,high,1.6,12
2097,Blixembosch,Blixembosch,42776636,A,736,high,1.6,12
2619,Blixembosch,Centrum,42609482,A,737,normal,1.6,12
747,Centrum,Centrum,2916513481,A,737,high,1.6,12
1468,External,Centrum,12032936831,B,737,high,1.6,12
2747,External,Blixembosch,42773566,A,738,high,1.6,12
2849,External,Blixembosch,42776429,A,738,high,1.6,12
1489,External,Centrum,10304438694,B,738,normal,1.6,12
3548,External,Meerhoven,11441005021,A,738,high,1.6,12
759,Centrum,Centrum,1931472079,B,738,normal,1.6,12
2101,Blixembosch,Blixembosch,11067720962,A,738,high,1.6,12
1767,Blixembosch,Blixembosch,42782911,A,738,high,1.6,12
3286,Meerhoven,Meerhoven,5628622587,A,738,high,1.6,12
2834,External,Blixembosch,42771346,A,739,high,1.6,12
1159,Centrum,Meerhoven,6001202639,A,739,high,1.6,12
3275,Meerhoven,Meerhoven,423933231,A,739,high,1.6,12
3388,Meerhoven,Blixembosch,42764780,A,739,normal,1.6,12
2896,Meerhoven,Meerhoven,4341458060,A,739,normal,1.6,12
3037,Meerhoven,Meerhoven,423933250,A,739,high,1.6,12
1447,Centrum,Blixembosch,42775639,A,739,normal,1.6,12
2251,Blixembosch,Blixembosch,274711220,A,739,high,1.6,12
3531,External,Meerhoven,5628624241,A,739,normal,1.6,12
2367,Blixembosch,Blixembosch,11067720962,B,739,high,1.6,12
882,Centrum,Centrum,7347144615,A,740,normal,1.6,12
2053,Blixembosch,Blixembosch,42775207,A,740,high,1.6,12
2575,Blixembosch,Centrum,42625067,B,740,high,1.6,12
2739,Blixembosch,Centrum,12032936839,A,740,high,1.6,12
542,Centrum,Centrum,8917271716,A,740,high,1.6,12
1784,Blixembosch,Blixembosch,42776636,A,740,normal,1.6,12
2006,Blixembosch,Blixembosch,42773566,A,740,high,1.6,12
2333,Blixembosch,Blixembosch,274711220,B,740,normal,1.6,12
3230,Meerhoven,Meerhoven,9696073556,B,741,high,1.6,12
2220,Blixembosch,Blixembosch,42771346,A,741,normal,1.6,12
406,Centrum,Centrum,12817357613,A,741,high,1.6,12
451,Centrum,Centrum,12819781827,A,741,normal,1.6,12
1846,Blixembosch,Blixembosch,42776636,A,741,high,1.6,12
878,Centrum,Centrum,520322687,B,741,high,1.6,12
1404,Centrum,Meerhoven,1380741965,A,741,normal,1.6,12
3244,Meerhoven,Meerhoven,423933258,A,741,high,1.6,12
2246,Blixembosch,Blixembosch,4864108986,A,741,high,1.6,12
1204,Centrum,Meerhoven,410122636,B,742,normal,1.6,12
3474,Meerhoven,Centrum,1931472115,B,742,high,1.6,12
1792,Blixembosch,Blixembosch,42775205,A,742,normal,1.6,12
3308,Meerhoven,Meerhoven,2305493848,A,742,high,1.6,12
2429,Blixembosch,Blixembosch,4864108986,A,742,normal,1.6,12
446,Centrum,Centrum,12032936774,A,742,high,1.6,12
700,Centrum,Centrum,5763933975,A,742,normal,1.6,12
770,Centrum,Centrum,42604954,A,742,high,1.6,12
1282,Centrum,Meerhoven,11425682977,A,742,high,1.6,12
3310,Meerhoven,Meerhoven,423933197,A,743,high,1.6,12
766,Centrum,Centrum,7217152849,B,743,high,1.6,12
3476,Meerhoven,Centrum,268515832,A,743,high,1.6,12
20,Centrum,Centrum,42625385,A,743,normal,1.6,12
2242,Blixembosch,Blixembosch,42773158,B,744,high,1.6,12
45,Centrum,Centrum,10298392769,A,744,normal,1.6,12
2865,External,Blixembosch,2739556567,A,744,normal,1.6,12
1438,Centrum,Blixembosch,42775639,A,744,high,1.6,12
3564,External,Meerhoven,5210477073,B,744,high,1.6,12
1475,External,Centrum,268515854,A,744,normal,1.6,12
2508,Blixembosch,Centrum,10304438697,A,744,normal,1.6,12
1164,Centrum,Meerhoven,1387915591,A,745,normal,1.6,12
306,Centrum,Centrum,42614071,A,745,normal,1.6,12
209,Centrum,Centrum,652808553,A,745,normal,1.6,12
3063,Meerhoven,Meerhoven,919369134,A,746,high,1.6,12
70,Centrum,Centrum,42610619,A,746,high,1.6,12
2777,External,Blixembosch,2763956477,A,746,normal,1.6,12
1476,External,Centrum,652808553,A,747,high,1.6,12
1087,Centrum,Centrum,268515849,B,747,high,1.6,12
1484,External,Centrum,12819781831,A,747,high,1.6,12
367,Centrum,Centrum,42606331,A,747,high,1.6,12
385,Centrum,Centrum,3570174260,A,747,high,1.6,12
1708,Blixembosch,Blixembosch,42780572,A,747,high,1.6,12
1931,Blixembosch,Blixembosch,42776636,A,747,high,1.6,12
767,Centrum,Centrum,262454105,B,747,high,1.6,12
1504,External,Centrum,8917271716,A,748,high,1.6,12
1268,Centrum,Meerhoven,1969225442,A,748,normal,1.6,12
826,Centrum,Centrum,1271057023,A,748,high,1.6,12
2822,External,Blixembosch,42768375,A,748,normal,1.6,12
3338,Meerhoven,Meerhoven,5210477073,A,749,high,1.6,12
1796,Blixembosch,Blixembosch,4864108973,A,749,high,1.6,12
3515,External,Meerhoven,6105821144,A,749,normal,1.6,12
1140,Centrum,Blixembosch,42775205,A,749,normal,1.6,12
2231,Blixembosch,Blixembosch,10659597098,A,749,normal,1.6,12
3457,Meerhoven,Blixembosch,274712141,A,750,normal,1.6,12
3084,Meerhoven,Meerhoven,8691526653,A,750,high,1.6,12
1342,Centrum,Blixembosch,4864108986,A,751,high,1.6,12
2058,Blixembosch,Blixembosch,42775205,A,751,high,1.6,12
3082,Meerhoven,Meerhoven,1387915591,A,751,high,1.6,12
1062,Centrum,Centrum,262454090,A,751,high,1.6,12
1520,External,Centrum,1931472138,B,751,high,1.6,12
3266,Meerhoven,Meerhoven,919369136,A,751,high,1.6,12
3095,Meerhoven,Meerhoven,405771142,B,751,normal,1.6,12
3115,Meerhoven,Meerhoven,9696073556,B,751,high,1.6,12
1872,Blixembosch,Blixembosch,4864108986,A,752,high,1.6,12
490,Centrum,Centrum,42603898,B,752,high,1.6,12
721,Centrum,Centrum,9628866980,A,752,high,1.6,12
2137,Blixembosch,Blixembosch,4864108973,A,752,high,1.6,12
931,Centrum,Centrum,12032936838,A,752,normal,1.6,12
951,Centrum,Centrum,6797557996,A,752,high,1.6,12
899,Centrum,Centrum,11809651401,A,752,high,1.6,12
407,Centrum,Centrum,1931472156,A,753,normal,1.6,12
3028,Meerhoven,Meerhoven,1530910794,A,753,normal,1.6,12
1593,External,Centrum,520322687,A,753,normal,1.6,12
648,Centrum,Centrum,1886079698,A,753,normal,1.6,12
635,Centrum,Centrum,11425558396,A,753,high,1.6,12
2148,Blixembosch,Blixembosch,42773566,B,753,high,1.6,12
2931,Meerhoven,Meerhoven,6294568317,B,753,normal,1.6,12
354,Centrum,Centrum,42614251,A,753,high,1.6,12
3524,External,Meerhoven,6001202647,A,753,normal,1.6,12
2210,Blixembosch,Blixembosch,4864108980,B,753,high,1.6,12
1417,Centrum,Blixembosch,4864108985,A,753,normal,1.6,12
2265,Blixembosch,Blixembosch,42783856,A,753,normal,1.6,12
1299,Centrum,Meerhoven,9764542817,A,754,high,1.6,12
1287,Centrum,Meerhoven,42631690,A,754,high,1.6,12
2437,Blixembosch,Blixembosch,42773158,A,754,high,1.6,12
3198,Meerhoven,Meerhoven,5628622584,A,754,normal,1.6,12
2134,Blixembosch,Blixembosch,42780572,A,754,normal,1.6,12
61,Centrum,Centrum,12032936842,A,755,normal,1.6,12
1969,Blixembosch,Blixembosch,42782756,B,756,high,1.6,12
2423,Blixembosch,Blixembosch,42773158,A,756,high,1.6,12
953,Centrum,Centrum,6841066728,A,756,high,1.6,12
655,Centrum,Centrum,12819683862,A,757,high,1.6,12
2689,Blixembosch,Meerhoven,5628622604,B,757,high,1.6,12
3031,Meerhoven,Meerhoven,423933250,A,757,normal,1.6,12
357,Centrum,Centrum,7102147855,A,757,high,1.6,12
2433,Blixembosch,Blixembosch,2763956477,A,757,high,1.6,12
2007,Blixembosch,Blixembosch,4864108986,A,757,normal,1.6,12
3057,Meerhoven,Meerhoven,9696073561,A,757,high,1.6,12
2738,Blixembosch,Centrum,6952286819,B,757,high,1.6,12
1207,Centrum,Meerhoven,423933233,B,758,high,1.6,12
2395,Blixembosch,Blixembosch,42775639,A,758,high,1.6,12
395,Centrum,Centrum,6575328711,A,758,high,1.6,12
1125,Centrum,Centrum,10129728481,A,758,high,1.6,12
371,Centrum,Centrum,12032936831,B,759,high,1.6,12
863,Centrum,Centrum,2912751884,B,759,high,1.6,12
2018,Blixembosch,Blixembosch,11067720962,A,759,high,1.6,12
3461,Meerhoven,Blixembosch,11067720973,A,759,high,1.6,12
2861,External,Blixembosch,42775207,A,759,normal,1.6,12
3498,Meerhoven,Centrum,1931472275,A,760,normal,1.6,12
3491,Meerhoven,Centrum,268515893,A,760,normal,1.6,12
337,Centrum,Centrum,5763933975,A,760,high,1.6,12
2600,Blixembosch,Meerhoven,5210394509,A,760,normal,1.6,12
146,Centrum,Centrum,1265960162,A,760,normal,1.6,12
1503,External,Centrum,42606331,A,760,normal,1.6,12
1696,Blixembosch,Blixembosch,42776636,A,760,normal,1.6,12
1357,Centrum,Blixembosch,42780572,A,761,high,1.6,12
2606,Blixembosch,Centrum,1931472203,A,761,high,1.6,12
614,Centrum,Centrum,943637972,A,761,normal,1.6,12
2312,Blixembosch,Blixembosch,42782911,A,761,high,1.6,12
215,Centrum,Centrum,2916513481,A,761,normal,1.6,12
2657,Blixembosch,Centrum,9112896292,A,761,high,1.6,12
785,Centrum,Centrum,42612973,A,761,high,1.6,12
2055,Blixembosch,Blixembosch,42775205,B,762,high,1.6,12
250,Centrum,Centrum,12032936831,A,762,high,1.6,12
2414,Blixembosch,Blixembosch,42771346,A,762,high,1.6,12
1731,Blixembosch,Blixembosch,2739556567,B,762,high,1.6,12
626,Centrum,Centrum,10284277651,A,762,high,1.6,12
3355,Meerhoven,Meerhoven,5628624240,B,762,high,1.6,12
2228,Blixembosch,Blixembosch,4864108973,A,762,high,1.6,12
3153,Meerhoven,Meerhoven,423933245,B,762,high,1.6,12
1324,Centrum,Meerhoven,5210477077,B,762,normal,1.6,12
2350,Blixembosch,Blixembosch,42775639,A,762,high,1.6,12
2698,Blixembosch,Centrum,12819683857,A,762,normal,1.6,12
1981,Blixembosch,Blixembosch,42778952,A,762,high,1.6,12
2741,External,Blixembosch,4864108980,A,762,high,1.6,12
2874,Meerhoven,Meerhoven,6001202647,A,762,high,1.6,12
1673,Blixembosch,Blixembosch,42782053,A,763,high,1.6,12
2641,Blixembosch,Meerhoven,5628622604,A,763,normal,1.6,12
1759,Blixembosch,Blixembosch,2749903065,B,763,normal,1.6,12
822,Centrum,Centrum,10284277655,A,763,high,1.6,12
2322,Blixembosch,Blixembosch,11067720973,A,763,normal,1.6,12
2548,Blixembosch,Centrum,12871697064,A,763,high,1.6,12
2637,Blixembosch,Meerhoven,919369136,A,763,normal,1.6,12
961,Centrum,Centrum,12032936839,A,763,normal,1.6,12
1951,Blixembosch,Blixembosch,42771346,A,764,high,1.6,12
1774,Blixembosch,Blixembosch,42780572,A,764,high,1.6,12
461,Centrum,Centrum,1931472156,B,764,high,1.6,12
321,Centrum,Centrum,42619347,A,764,high,1.6,12
2638,Blixembosch,Centrum,10129728520,A,765,normal,1.6,12
2820,External,Blixembosch,42775639,A,765,normal,1.6,12
3379,Meerhoven,Blixembosch,42776429,A,765,normal,1.6,12
1031,Centrum,Centrum,7255651067,A,765,normal,1.6,12
1290,Centrum,Meerhoven,5628624240,A,765,high,1.6,12
2960,Meerhoven,Meerhoven,8691493586,A,765,normal,1.6,12
2564,Blixembosch,Centrum,42627534,A,766,high,1.6,12
2911,Meerhoven,Meerhoven,5210477075,A,766,high,1.6,12
1948,Blixembosch,Blixembosch,42764780,B,766,high,1.6,12
2546,Blixembosch,Centrum,10298392769,A,766,high,1.6,12
102,Centrum,Centrum,312790010,A,766,normal,1.6,12
2999,Meerhoven,Meerhoven,9696073556,A,766,high,1.6,12
414,Centrum,Centrum,7518753526,B,767,high,1.6,12
628,Centrum,Centrum,2916513480,B,767,high,1.6,12
1388,Centrum,Blixembosch,11067720962,B,767,normal,1.6,12
2904,Meerhoven,Meerhoven,9696073555,B,767,high,1.6,12
1065,Centrum,Centrum,1272796377,B,768,high,1.6,12
1456,External,Centrum,9628866981,B,768,high,1.6,12
3366,Meerhoven,Meerhoven,423933245,A,768,high,1.6,12
541,Centrum,Centrum,12032936831,B,768,normal,1.6,12
677,Centrum,Centrum,684796273,B,768,high,1.6,12
467,Centrum,Centrum,11425558396,A,769,high,1.6,12
2449,Blixembosch,Blixembosch,42775639,A,769,high,1.6,12
3188,Meerhoven,Meerhoven,6294568317,A,769,high,1.6,12
1432,Centrum,Meerhoven,1969225442,B,770,normal,1.6,12
585,Centrum,Centrum,11425558398,A,770,normal,1.6,12
2837,External,Blixembosch,42767643,A,770,normal,1.6,12
1386,Centrum,Meerhoven,6712429507,A,770,high,1.6,12
2678,Blixembosch,Meerhoven,423933250,B,771,normal,1.6,12
1178,Centrum,Meerhoven,11425682980,B,771,high,1.6,12
2049,Blixembosch,Blixembosch,11067720968,A,771,high,1.6,12
3004,Meerhoven,Meerhoven,11425682977,A,771,normal,1.6,12
2195,Blixembosch,Blixembosch,4864108985,A,771,high,1.6,12
817,Centrum,Centrum,1931472156,A,771,high,1.6,12
3276,Meerhoven,Meerhoven,42622009,A,772,high,1.6,12
491,Centrum,Centrum,7347144615,B,772,high,1.6,12
109,Centrum,Centrum,7643426023,A,772,high,1.6,12
3501,Meerhoven,Blixembosch,42782756,A,772,high,1.6,12
1414,Centrum,Meerhoven,12556906079,A,772,high,1.6,12
1165,Centrum,Meerhoven,423933197,B,772,normal,1.6,12
2324,Blixembosch,Blixembosch,42782756,A,772,high,1.6,12
1896,Blixembosch,Blixembosch,33065756,A,772,high,1.6,12
786,Centrum,Centrum,10298392769,A,772,normal,1.6,12
696,Centrum,Centrum,520322687,A,773,high,1.6,12
2293,Blixembosch,Blixembosch,42782756,B,773,high,1.6,12
3354,Meerhoven,Meerhoven,6712429507,A,773,high,1.6,12
2234,Blixembosch,Blixembosch,42764780,A,773,high,1.6,12
3264,Meerhoven,Meerhoven,403878587,A,774,high,1.6,12
851,Centrum,Centrum,11809627905,A,774,high,1.6,12
2409,Blixembosch,Blixembosch,4864108986,A,774,normal,1.6,12
2610,Blixembosch,Centrum,5864286785,B,774,high,1.6,12
571,Centrum,Centrum,2612950234,A,774,high,1.6,12
2783,External,Blixembosch,4864108975,A,774,normal,1.6,12
525,Centrum,Centrum,42608177,A,774,high,1.6,12
1914,Blixembosch,Blixembosch,4864108986,A,774,normal,1.6,12
859,Centrum,Centrum,8917271716,A,774,high,1.6,12
3465,Meerhoven,Blixembosch,42764780,A,774,normal,1.6,12
2961,Meerhoven,Meerhoven,1380741965,B,775,high,1.6,12
3152,Meerhoven,Meerhoven,4338380734,A,775,normal,1.6,12
374,Centrum,Centrum,1931472202,A,775,normal,1.6,12
3409,Meerhoven,Blixembosch,10659597098,A,776,high,1.6,12
2357,Blixembosch,Blixembosch,11067720973,A,776,normal,1.6,12
3239,Meerhoven,Meerhoven,6001202638,A,776,high,1.6,12
1348,Centrum,Meerhoven,5628624240,A,776,high,1.6,12
2060,Blixembosch,Blixembosch,42783856,A,776,normal,1.6,12
566,Centrum,Centrum,12032936789,A,776,high,1.6,12
340,Centrum,Centrum,268820483,A,776,high,1.6,12
1044,Centrum,Centrum,6797557997,A,776,high,1.6,12
3246,Meerhoven,Meerhoven,11425682980,A,777,high,1.6,12
2880,Meerhoven,Meerhoven,12556906079,A,777,normal,1.6,12
3557,External,Meerhoven,42626968,A,777,normal,1.6,12
2443,Blixembosch,Blixembosch,4864108985,A,777,high,1.6,12
1600,External,Centrum,5763933975,B,777,normal,1.6,12
1944,Blixembosch,Blixembosch,4864108975,A,777,high,1.6,12
326,Centrum,Centrum,42614071,A,777,high,1.6,12
1229,Centrum,Blixembosch,42775207,A,777,normal,1.6,12
657,Centrum,Centrum,264762414,A,778,high,1.6,12
708,Centrum,Centrum,42625645,A,778,high,1.6,12
1283,Centrum,Meerhoven,42630649,B,778,high,1.6,12
885,Centrum,Centrum,42624230,A,778,high,1.6,12
2979,Meerhoven,Meerhoven,6001202647,A,778,normal,1.6,12
1442,Centrum,Meerhoven,919369127,A,778,high,1.6,12
898,Centrum,Centrum,6841066728,A,779,normal,1.6,12
998,Centrum,Centrum,42607514,A,779,high,1.6,12
761,Centrum,Centrum,42609482,A,779,normal,1.6,12
3521,External,Meerhoven,919369126,A,779,high,1.6,12
864,Centrum,Centrum,7643426023,B,780,normal,1.0,13
559,Centrum,Centrum,684796273,A,781,normal,1.0,13
1507,External,Centrum,1931472203,A,781,normal,1.0,13
887,Centrum,Centrum,11809651400,A,783,normal,1.0,13
1435,Centrum,Blixembosch,2763956477,A,785,normal,1.0,13
1644,Blixembosch,Blixembosch,42780572,A,785,normal,1.0,13
1189,Centrum,Meerhoven,6001202641,A,785,normal,1.0,13
2684,Blixembosch,Centrum,268515849,B,786,normal,1.0,13
3111,Meerhoven,Meerhoven,409019337,B,787,normal,1.0,13
486,Centrum,Centrum,42607514,A,787,normal,1.0,13
688,Centrum,Centrum,6952286819,A,789,normal,1.0,13
239,Centrum,Centrum,10253033528,A,790,normal,1.0,13
2164,Blixembosch,Blixembosch,2739556567,B,790,normal,1.0,13
1933,Blixembosch,Blixembosch,4864108973,B,790,normal,1.0,13
21,Centrum,Centrum,42621145,A,791,normal,1.0,13
2430,Blixembosch,Blixembosch,42775639,A,792,normal,1.0,13
1859,Blixembosch,Blixembosch,274711965,A,792,normal,1.0,13
3518,External,Meerhoven,6001202638,A,793,normal,1.0,13
3128,Meerhoven,Meerhoven,409019326,A,793,normal,1.0,13
2878,Meerhoven,Meerhoven,5628622604,A,793,normal,1.0,13
3495,Meerhoven,Centrum,42625645,A,793,normal,1.0,13
1571,External,Centrum,12032936786,A,794,normal,1.0,13
2431,Blixembosch,Blixembosch,274551194,A,794,normal,1.0,13
1602,External,Centrum,6797557997,A,795,normal,1.0,13
1740,Blixembosch,Blixembosch,42773566,A,795,normal,1.0,13
1976,Blixembosch,Blixembosch,42780938,B,796,normal,1.0,13
1121,Centrum,Centrum,11809627905,A,797,normal,1.0,13
259,Centrum,Centrum,1886079830,B,798,normal,1.0,13
3251,Meerhoven,Meerhoven,42622009,A,799,normal,1.0,13
1479,External,Centrum,10304438694,A,800,normal,1.0,13
2680,Blixembosch,Meerhoven,1530910768,A,800,normal,1.0,13
1626,Blixembosch,Blixembosch,42774634,A,801,normal,1.0,13
3435,Meerhoven,Centrum,268515826,A,802,normal,1.0,13
1366,Centrum,Blixembosch,42777061,A,803,normal,1.0,13
1615,Blixembosch,Blixembosch,11067720962,A,804,normal,1.0,13
3425,Meerhoven,Centrum,6386200855,B,805,normal,1.0,13
722,Centrum,Centrum,9581538020,A,805,normal,1.0,13
1579,External,Centrum,1931472216,A,806,normal,1.0,13
278,Centrum,Centrum,652808540,A,806,normal,1.0,13
3130,Meerhoven,Meerhoven,3925985397,B,807,normal,1.0,13
496,Centrum,Centrum,4686541208,A,807,normal,1.0,13
1538,External,Centrum,42623928,B,807,normal,1.0,13
728,Centrum,Centrum,268515849,A,807,normal,1.0,13
1394,Centrum,Blixembosch,42771346,A,809,normal,1.0,13
2717,Blixembosch,Meerhoven,6001202641,B,809,normal,1.0,13
607,Centrum,Centrum,684796273,A,810,normal,1.0,13
2522,Blixembosch,Centrum,12032936824,A,810,normal,1.0,13
89,Centrum,Centrum,2916513480,A,810,normal,1.0,13
997,Centrum,Centrum,5228955101,B,813,normal,1.0,13
3178,Meerhoven,Meerhoven,410122629,B,813,normal,1.0,13
2383,Blixembosch,Blixembosch,42775639,A,815,normal,1.0,13
1539,External,Centrum,1931472202,A,815,normal,1.0,13
629,Centrum,Centrum,11809627905,A,817,normal,1.0,13
3513,External,Meerhoven,410122639,A,817,normal,1.0,13
2695,Blixembosch,Centrum,42627534,B,817,normal,1.0,13
396,Centrum,Centrum,1720482719,B,819,normal,1.0,13
180,Centrum,Centrum,12871697064,A,819,normal,1.0,13
2490,Blixembosch,Blixembosch,2739556567,A,820,normal,1.0,13
3473,Meerhoven,Blixembosch,2763956477,A,820,normal,1.0,13
3025,Meerhoven,Meerhoven,9696073561,A,820,normal,1.0,13
2019,Blixembosch,Blixembosch,11067720973,A,821,normal,1.0,13
1427,Centrum,Blixembosch,42782756,A,822,normal,1.0,13
2270,Blixembosch,Blixembosch,4864108980,A,822,normal,1.0,13
938,Centrum,Centrum,7255585942,A,822,normal,1.0,13
28,Centrum,Centrum,4686541198,A,823,normal,1.0,13
1966,Blixembosch,Blixembosch,42781494,A,823,normal,1.0,13
1563,External,Centrum,1271057023,A,823,normal,1.0,13
1534,External,Centrum,520322672,A,825,normal,1.0,13
2116,Blixembosch,Blixembosch,2763956477,A,827,normal,1.0,13
353,Centrum,Centrum,268515832,A,828,normal,1.0,13
537,Centrum,Centrum,61101646,A,828,normal,1.0,13
1701,Blixembosch,Blixembosch,274712141,A,829,normal,1.0,13
1980,Blixembosch,Blixembosch,42768375,A,830,normal,1.0,13
1322,Centrum,Meerhoven,42622009,B,831,normal,1.0,13
2817,External,Blixembosch,4864108975,A,831,normal,1.0,13
2620,Blixembosch,Meerhoven,5210394509,A,833,normal,1.0,13
2039,Blixembosch,Blixembosch,4864108975,A,834,normal,1.0,13
1666,Blixembosch,Blixembosch,274712141,A,834,normal,1.0,13
1908,Blixembosch,Blixembosch,42776429,B,834,normal,1.0,13
1293,Centrum,Meerhoven,1387915591,B,836,normal,1.0,13
1000,Centrum,Centrum,42614071,A,837,normal,1.0,13
457,Centrum,Centrum,10304438697,B,837,normal,1.0,13
976,Centrum,Centrum,42604954,A,837,normal,1.0,13
1985,Blixembosch,Blixembosch,42775639,A,838,normal,1.0,13
1114,Centrum,Centrum,262454090,A,838,normal,1.0,13
1862,Blixembosch,Blixembosch,42775639,A,839,normal,1.0,13
3215,Meerhoven,Meerhoven,11425682982,A,840,normal,1.0,14
2166,Blixembosch,Blixembosch,42780572,A,840,normal,1.0,14
1649,Blixembosch,Blixembosch,42777467,A,840,normal,1.0,14
1755,Blixembosch,Blixembosch,4864108986,A,840,normal,1.0,14
416,Centrum,Centrum,312790046,A,841,normal,1.0,14
425,Centrum,Centrum,652808540,A,842,normal,1.0,14
1722,Blixembosch,Blixembosch,42777061,B,842,normal,1.0,14
2115,Blixembosch,Blixembosch,4864108986,A,842,normal,1.0,14
2481,Blixembosch,Blixembosch,4864108986,A,843,normal,1.0,14
3105,Meerhoven,Meerhoven,410122639,A,843,normal,1.0,14
58,Centrum,Centrum,12819781831,A,844,normal,1.0,14
224,Centrum,Centrum,520322687,A,844,normal,1.0,14
360,Centrum,Centrum,9628866981,A,845,normal,1.0,14
1319,Centrum,Blixembosch,274711220,A,845,normal,1.0,14
2370,Blixembosch,Blixembosch,2749903065,B,845,normal,1.0,14
2473,Blixembosch,Blixembosch,42777061,A,845,normal,1.0,14
29,Centrum,Centrum,5228955099,B,847,normal,1.0,14
178,Centrum,Centrum,12819683846,A,847,normal,1.0,14
265,Centrum,Centrum,9628866980,A,848,normal,1.0,14
2603,Blixembosch,Meerhoven,1530910736,A,848,normal,1.0,14
3087,Meerhoven,Meerhoven,42629326,A,849,normal,1.0,14
2712,Blixembosch,Centrum,11809651401,A,849,normal,1.0,14
3329,Meerhoven,Meerhoven,1387915591,A,849,normal,1.0,14
1573,External,Centrum,11809624407,A,850,normal,1.0,14
1157,Centrum,Meerhoven,423933197,A,850,normal,1.0,14
825,Centrum,Centrum,5912896156,A,851,normal,1.0,14
2492,Blixembosch,Meerhoven,11441005021,A,852,normal,1.0,14
1630,Blixembosch,Blixembosch,42782911,A,853,normal,1.0,14
2169,Blixembosch,Blixembosch,274712141,B,853,normal,1.0,14
1439,Centrum,Meerhoven,1380741965,B,853,normal,1.0,14
2215,Blixembosch,Blixembosch,4864108985,B,854,normal,1.0,14
1488,External,Centrum,262454093,A,855,normal,1.0,14
1603,External,Centrum,10300575465,A,855,normal,1.0,14
3426,Meerhoven,Centrum,42620070,A,856,normal,1.0,14
2227,Blixembosch,Blixembosch,2763956477,B,857,normal,1.0,14
2728,Blixembosch,Centrum,42616158,B,859,normal,1.0,14
3240,Meerhoven,Meerhoven,919369129,A,859,normal,1.0,14
2792,External,Blixembosch,42775205,A,859,normal,1.0,14
3200,Meerhoven,Meerhoven,423933258,A,859,normal,1.0,14
68,Centrum,Centrum,522133630,B,860,normal,1.0,14
305,Centrum,Centrum,12817357613,B,862,normal,1.0,14
2358,Blixembosch,Blixembosch,33065756,A,862,normal,1.0,14
2405,Blixembosch,Blixembosch,2739556567,A,863,normal,1.0,14
16,Centrum,Centrum,6952286819,A,863,normal,1.0,14
1627,Blixembosch,Blixembosch,42781750,B,864,normal,1.0,14
794,Centrum,Centrum,7102147855,B,864,normal,1.0,14
910,Centrum,Centrum,12032936839,A,864,normal,1.0,14
1568,External,Centrum,8903542030,A,865,normal,1.0,14
545,Centrum,Centrum,42625067,A,866,normal,1.0,14
729,Centrum,Centrum,1931472156,A,866,normal,1.0,14
2218,Blixembosch,Blixembosch,42778952,A,867,normal,1.0,14
1733,Blixembosch,Blixembosch,42776110,A,868,normal,1.0,14
3172,Meerhoven,Meerhoven,5628624241,A,869,normal,1.0,14
2569,Blixembosch,Centrum,2701059928,A,869,normal,1.0,14
2390,Blixembosch,Blixembosch,42775639,A,870,normal,1.0,14
441,Centrum,Centrum,6841066728,A,870,normal,1.0,14
2465,Blixembosch,Blixembosch,4864108985,A,870,normal,1.0,14
464,Centrum,Centrum,1931472216,A,870,normal,1.0,14
2441,Blixembosch,Blixembosch,33065756,A,871,normal,1.0,14
1199,Centrum,Blixembosch,42775639,A,871,normal,1.0,14
2996,Meerhoven,Meerhoven,11441005020,A,871,normal,1.0,14
2201,Blixembosch,Blixembosch,4864108973,A,872,normal,1.0,14
876,Centrum,Centrum,12032936789,A,872,normal,1.0,14
2853,External,Blixembosch,2763956477,A,873,normal,1.0,14
1356,Centrum,Blixembosch,42781750,B,874,normal,1.0,14
2980,Meerhoven,Meerhoven,5210394509,A,874,normal,1.0,14
108,Centrum,Centrum,9628866981,A,874,normal,1.0,14
